,tweet_text
8614,"['stick', 'inthat', 'long', 'line', 'apple', 'store', 'come', 'check', 'next', 'block', 'across', 'driskill', 'apple', 'sxsw', 'wam']"
5732,"['mention', 'retailer', 'head', 'sxsw', 'month', 'check', 'mention', 'google', 'sxsw', 'twitter', 'presence', 'sxsw']"
4155,"['si', 'julie', 'life', 'death', 'rockaroke', 'struggle', 'win', 'ipad', 'fandango', 'sxsw', 'party', 'hole', 'bad', 'religion', 'far']"
4173,"['listen', 'talk', 'mention', 'marissa', 'mayer', 'sxsw']"
797,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'sxsw', 'link']"
2417,"['bjdproductions', 'apple', 'open', 'pop', 'store', 'austin', 'sxsw', 'geekfest', 'apple', 'link', 'tech']"
786,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
3159,"['wifi', 'work', 'laptop', 'neither', 'iphone', 'grrr', 'sxsw']"
124,"['christian', 'ipad', 'iphone', 'devs', 'want', 'talk', 'sxsw', 'maybe', 'together', 'cool', 'app', 'mention']"
2173,"['launch', 'ipad', 'app', 'sxsw', 'get', 'detail', 'first', 'edition', 'free', 'link']"
7226,"['part', 'journalsim', 'support', 'democracy', 'yes', 'inform', 'populous', 'yes', 'ipad', 'focus', 'support', 'newsapps', 'sxsw']"
8658,"['google', 'would', 'great', 'partner', 'say', 'mention', 'look', 'distribution', 'well', 'product', 'sxsw']"
8448,"['record', 'ipad', 'line', 'merely', 'pass', 'make', 'minor', 'sxsw', 'round', 'home']"
4341,"['casually', 'mention', 'forecast', 'dow', 'six', 'day', 'ahead', 'base', 'google', 'mood', 'analysis', 'twitter', 'data', 'sxsw', 'smvis', 'imrich']"
911,"['whats', 'name', 'song', 'link', 'imthetype', 'ipad', 'imthetype', 'sxsw']"
2310,"['awkward', 'penneys', 'question', 'ask', 'marissa', 'mayer', 'apparently', 'penney', 'location', 'rout', 'macys', 'google', 'map', 'sxsw']"
8778,"['network', 'overload', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'today', 'link', 'sxsw', 'via', 'mention', 'mention']"
3635,"['mention', 'pull', 'name', 'mention', 'contest', 'win', 'ipad', 'ipad2', 'cash', 'suckle', 'pig', 'dandy', 'shirt', 'hold', 'sxsw']"
1258,"['listen', 'official', 'sxsw', 'mixtape', 'link']"
4459,"['never', 'sxsw', 'first', 'year', 'want', 'jump', 'shark', 'mention', 'rumor', 'apple', 'opening', 'temp']"
1179,"['explore', 'world', 'xml', 'combine', 'google', 'earth', 'location', 'individual', 'show', 'time', 'cool', 'sxsw']"
4653,"['apple', 'open', 'pop', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link', 'via', 'mention']"
3651,"['farmer', 'like', 'blackberry', 'smart', 'phone', 'iphone', 'quot', 'last', 'long', 'farm', 'quot', 'mobilefarm', 'sxsw']"
443,"['really', 'need', 'another', 'big', 'social', 'network', 'right', 'thanks', 'sxsw', 'google', 'link']"
7664,"['ipad', 'therefore', 'line', 'like', 'apple', 'store', 'near', 'sxsw', 'austin', 'send', 'pic']"
1400,"['do', 'amp', 'do', 'mention', 'behind', '100', 'email', 'give', 'line', 'iphone', 'compose', 'reply', 'sxsw', 'protip']"
1458,"['snap', '80', 'party', 'host', 'google', 'sxsw']"
6161,"['mention', 'iphone', 'autocorrects', 'quot', 'sxsw', 'quot', 'quot', 'scar', 'quot', 'foreshadow', 'sxsw']"
1055,"['mention', 'quot', 'law', 'average', 'well', 'buzz', 'quot', 'mention', 'quot', 'google', 'circle', '______', 'quot', 'sxsw']"
5565,"['mention', 'best', 'thing', 'heard', 'weekend', 'sxsw', 'quot', 'give', 'ipad', 'money', 'japan', 'relief', 'need', 'ipad', 'quot', 'mention']"
3276,"['mention', 'glad', 'hear', 'chance', 'create', 'iphone', 'case', 'yet', 'let', 'make', 'happen', 'zazzlesxsw', 'sxsw']"
7667,"['horrible', 'repressed', 'memory', 'apple', 'spin', 'beach', 'ball', 'come', 'back', 'progressbar', 'talk', 'sxsw']"
3700,"['foodspotting', 'iphone', 'app', 'success', 'sxsw', 'find', 'food', 'crave', 'link']"
3760,"['mention', 'quot', 'future', 'quot', 'contextual', 'discovery', 'nice', 'way', 'articulate', 'intersection', 'social', 'mobile', 'search', 'sxsw']"
930,"['google', 'launching', 'product', 'sxsw', 'link']"
7550,"['thanks', 'free', 'drink', 'google', 'sxsw', 'mention', 'speakeasy', 'others', 'link']"
7087,"['apple', 'open', 'pop', 'store', 'austin', 'sxsw', 'link']"
1830,"['saw', 'preview', 'new', 'mention', 'ipad', 'app', 'awesome', 'sxsw']"
2929,"['sxsw', 'essential', 'ipad', 'ipod', 'blackberry', 'laptop', 'plus', 'iphone', 'mention', 'toronto', 'pearson', 'international', 'airport', 'yyz', 'link']"
6575,"['mention', 'mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']"
4222,"['awesome', 'lose', 'colleague', 'leave', 'iphone', 'car', 'fail', 'sxsw']"
3547,"['mention', 'get', 'impression', 'sxsw', 'plan', 'stand', 'line', 'ipad', 'march', '25th', 'though']"
8043,"['new', 'ubersocial', 'iphone', 'app', 'store', 'include', 'uberguide', 'sxsw', 'sponsor', 'mashable', 'link', 'mention']"
6487,"['mention', 'mention', 'mention', 'iphone', 'apps', 'use', 'south', 'southwest', 'interactive', 'link', 'sxsw', 'sxswi']"
6782,"['mention', 'little', 'need', 'parent', 'anymore', 'comment', 'child', 'play', 'ipad', 'mention', 'connectedbrands', 'sxsw']"
2012,"['spontaniety', 'life', 'replace', 'technology', 'iphone', 'battery', 'die', 'home', 'great', 'busy', 'sxsw']"
7579,"['google', 'circle', 'launch', 'sxsw', 'link']"
6805,"['mention', 'sxsw', 'friends', 'forget', 'download', 'sxswgo', 'iphone', 'ipad', 'app', 'link']"
3220,"['mullenweg', 'admit', 'iphone', 'app', 'wordpress', 'good', 'yet', 'true', 'respect', 'honesty', 'awareness', 'sxsw']"
2607,"['even', 'use', 'iphone', 'mention', 'evidence', 'sxsw', 'might', 'well', 'call', 'country', 'united', 'state', 'apple', 'sxswsa']"
3265,"['google', 'might', 'launch', 'social', 'network', 'call', 'circle', 'sxsw', 'course', 'link']"
4929,"['aron', 'pilhofer', 'new', 'york', 'time', 'design', 'guru', 'khoi', 'vinh', 'express', 'scepticism', 'ipad', 'news', 'apps', 'sxsw', 'link']"
7560,"['free', 'track', 'itunes', 'sxsw', 'feature', 'artist', 'link', 'via', 'mention']"
8770,"['waited', 'line', 'apple', 'product', 'miss', 'important', 'rite', 'passage', 'sxsw']"
7,"['sxsw', 'start', 'ctia', 'around', 'corner', 'googleio', 'hop', 'skip', 'jump', 'good', 'time', 'android', 'fan']"
2981,"['ipad', 'envy', 'roof', 'thanks', 'every', 'person', 'sxsw']"
3362,"['mention', 'great', 'stuff', 'fri', 'sxsw', 'marissa', 'mayer', 'google', 'tim', 'reilly', 'tech', 'book', 'conference', 'amp', 'matt', 'mullenweg', 'wordpress']"
4775,"['quot', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw', 'quot']"
1944,"['virtualwallet', 'sxsw', 'nfc', 'iphone5', 'standardization', 'android', 'confusion']"
6099,"['mention', 'prefer', 'news', 'iphone', 'ipad', 'droid', 'mention', 'apps', 'mention', 'mention', 'amp', 'aarpbulletin', 'mobile', 'apps', 'sxsw']"
5500,"['mention', 'sxsw', 'conf', 'every', '200', 'people', 'mac', 'ipad', 'include', 'happen', 'become', 'obsolete']"
1636,"['mention', 'mention', 'grow', '130', '000', 'user', 'week', 'let', 'hope', 'make', 'android', 'app', 'mention', 'sake', 'sxsw']"
1142,"['mention', 'dangerous', 'iphone', 'apps', 'link', 'mention']"
7863,"['many', 'folk', 'ask', 'iphone', 'battery', 'case', 'link', 'link', 'sxsw']"
7920,"['apple', 'set', '000', 'square', 'foot', 'temporary', 'store', 'sxsw', 'sell', 'new', 'ipads', 'test', 'potential', 'link', 'socialmedia', 'ipad']"
2071,"['fear', 'sxsw', 'attendee', 'pick', 'ipad', 'apple', 'austin', 'pop', 'shop', 'link', 'via', 'mention']"
3135,"['need', 'ipad', 'charger', 'suggestion', 'kind', 'offer', 'peep', 'sxsw']"
5161,"['mention', 'mention', 'grab', 'late', 'mention', 'sxsw', 'link', 'saytextson']"
6363,"['mention', 'new', 'post', 'iphone', 'apps', 'use', 'south', 'southwest', 'interactive', 'link', 'sxsw', 'sxswi']"
6865,"['mention', 'want', 'free', 'juice', 'pack', 'air', 'iphone', 'sxsw', 'ûªll', 'give', 'away', 'announce', 'location', 'stay', 'tune']"
2243,"['really', 'amaze', 'see', 'many', 'people', 'put', 'apple', 'note', 'app', 'ipad', 'sxsw']"
1475,"['begin', 'happy', 'friday', 'everyone', 'sxsw', 'start', 'spring', 'break', 'ipad', 'release', 'today', 'pre', 'order', 'mention', 'music', 'link']"
7421,"['pop', 'apple', 'store', 'lengthy', 'line', 'presumably', 'ipad', 'sxsw', 'link']"
1890,"['already', 'first', 'google', 'circle', 'search', 'result', 'link', 'mention', 'mention', 'sxsw']"
3436,"['check', 'sxsw', 'apple', 'store', 'line', 'way', 'man', 'line', 'long', 'toolongforme']"
6226,"['mention', 'ipad', 'sxsw', 'thanks', 'mention', 'fxsw']"
6310,"['mention', 'medium', 'circus', 'guy', 'walk', 'apple', 'popup', 'store', 'sxsw', '1st', 'ipad2', 'austin', '6th', 'amp', 'congress', 'link']"
3706,"['afraid', 'sxsw', 'would', 'make', 'miss', 'buying', 'new', 'ipad', 'worry', 'apple', 'open', 'pop', 'shop', 'link']"
2022,"['want', 'lose', 'love', 'google', 'sxsw']"
4021,"['mention', 'know', 'mention', 'awesome', 'ipad', 'iphone', 'app', 'likely', 'appreciate', 'design', 'also', 'give', 'free', 'sxsw']"
7855,"['matt', 'cutts', 'google', 'amp', 'duane', 'forrester', 'bing', 'stop', 'talk', 'original', 'quality', 'content', 'sxsw', 'raidsxsw']"
8489,"['google', 'latina', 'see', 'find', 'porn', 'first', 'impression', 'people', 'get', 'latism', 'sxsw', 'sxswlatam', 'latinasintech']"
7764,"['sxsw', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link']"
2659,"['guy', 'buy', 'first', 'ipad2', 'sxsw', 'popup', 'store', 'hope', 'register', 'thoora', 'beta', 'link']"
1131,"['anyone', 'mention', 'mention', 'show', 'iphone', 'charger', 'need', 'tweet', 'joke', 'beard', 'text', 'ppl', 'make', 'jealous', 'sxsw']"
5558,"['mention', 'best', 'thing', 'abt', 'mention', 'sxsw', 'great', 'food', 'amp', 'drink', 'patio', 'amp', 'plenty', 'free', 'park', 'min', 'quot', 'mess', 'quot', 'link']"
8235,"['arrive', 'google', 'mention', 'sxsw', 'party', 'awesome']"
1820,"['watch', 'guy', 'simultaneously', 'use', 'laptop', 'ipad', 'force', 'strong', 'one', 'mmm', 'sxsw']"
6129,"['mention', 'line', 'might', 'well', 'popup', 'apple', 'store', 'austin', 'sxsw', 'ipad2']"
4319,"['yup', 'mention', 'wake', 'iphone', 'finish', 'recharge', 'mean', 'get', 'enough', 'sleep', 'last', 'night', 'right', 'sxsw']"
8729,"['heard', 'apple', 'pop', 'store', 'downtown', 'austin', 'pic', 'already', 'gowalla', 'link', 'sxsw', 'ipad2']"
4145,"['barry', 'diller', 'pragmatic', 'straight', 'forward', 'nice', 'look', 'like', 'want', 'grab', 'pitchfork', 'apple', 'sxsw']"
4670,"['apple', 'open', 'temporary', 'pop', 'store', 'austin', 'sxsw', 'ipad', 'launch', 'link']"
1237,"['apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'ipad2', 'ground']"
5477,"['mention', 'apple', 'open', 'temporary', 'store', 'sxsw', '6th', 'congress', 'link']"
8944,"['great', 'xml', 'visualization', 'skier', 'use', 'google', 'location', 'data', 'sxsw']"
1857,"['probably', 'best', 'keep', 'away', 'apple', 'pop', 'store', 'temptation', 'get', 'white', 'ipad', 'sxsw', 'insanely', 'tempt']"
2283,"['talk', 'bar', 'code', 'use', 'google', 'open', 'source', 'bar', 'code', 'api', 'use', 'device', 'sxsw', 'mobile']"
6789,"['mention', 'guy', 'next', 'use', 'ipad', 'periscope', 'sxsw']"
8471,"['apple', 'truck', 'need', 'ipad', 'sxsw']"
4094,"['google', 'launch', 'next', 'social', 'medium', 'flop', 'yet', 'sxsw']"
7347,"['panel', 'flipboard', 'one', 'fave', 'ipad', 'apps', 'sxsw']"
5201,"['mention', 'quot', 'google', 'canadian', 'tuxedo', 'lose', 'hour', 'quot', 'sxsw']"
3422,"['mention', 'google', 'analytics', '967', 'visit', 'ipad', 'iphone', 'rank', 'top', 'way', 'people', 'access', 'newsapps', 'sxsw']"
387,"['anyone', 'make', 'cooler', 'mention', 'mention', 'launch', 'quot', 'groupon', 'live', 'social', 'type', 'quot', 'reward', 'sxsw', 'link']"
1629,"['want', 'mention', 'bad', 'sxsw', 'would', 'make', 'live', 'blogging', 'ipad', 'much', 'efficient', 'beautiful', 'case', 'beat', 'leather']"
3586,"['dang', 'touch', 'ipad', 'want', 'sigh', 'sxsw']"
6071,"['mention', 'pay', 'ipad', 'person', 'get', 'zaarly', 'referral', 'march', '12th', 'zaarlyiscoming', 'win', 'sxsw', 'link']"
2715,"['anyone', 'see', 'visit', 'temporary', 'apple', 'store', 'sxsw']"
5883,"['mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
7743,"['saw', 'first', 'google', 'map', 'street', 'view', 'car', 'sxsw', 'link']"
8472,"['ipad', 'pop', 'store', 'sxsw', 'caniexpenseanipad']"
3190,"['mention', 'founder', 'confirm', 'new', 'iphone', 'summer', 'sxsw']"
9063,"['mention', 'get', 'ipad', 'save', 'back', 'lug', 'laptop', 'sxsw', 'sxswmymistake']"
4306,"['luv', 'mention', 'best', 'thing', 'heard', 'wknd', 'sxsw', 'quot', 'give', 'ipad', 'money', 'japan', 'relief', 'need', 'ipad', 'quot', 'mention', 'mention']"
910,"['head', 'sole', 'sxsw', 'event', 'aclu', 'dotrights', 'google', 'party']"
5386,"['cpmpetition', 'difference', 'prespective', 'sxsw', 'google', 'microsoft', 'link']"
8934,"['apple', 'know', 'game', 'sxsw', 'bring', 'ipad2', 'people', 'link']"
1867,"['google', 'place', 'hotpot', 'personalize', 'quot', 'friend', 'quot', 'recommendation', 'pull', 'facebook', 'sxsw']"
1843,"['rumor', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
2498,"['cobra', 'iradar', 'detection', 'system', 'come', 'android', 'next', 'month', 'link', 'android', 'gps', 'iphone', 'sxsw']"
8494,"['live', 'tweet', 'quot', 'google', 'bing', 'speak', 'ranking', 'begin', 'min', 'doubt', 'say', 'anything', 'useful', 'may', 'interest', 'sxsw']"
6481,"['mention', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
6335,"['mention', 'informal', 'unscientific', 'observation', 'apple', 'far', 'computer', 'choice', 'sxsw', 'hand', 'contest']"
5055,"['mention', 'mention', 'retire', 'wine', 'library', 'move', 'onto', 'daily', 'grape', 'get', 'app', 'iphone', 'thankyouecon', 'sxsw']"
4007,"['heartbreaker', 'sxsw', 'apple', 'ipad2', 'mention', 'mention', 'ask', 'sadly']"
2703,"['look', 'like', 'pop', 'apple', 'store', 'open', 'apple', 'store', 'employee', 'emerge', 'queue', 'sxsw']"
3450,"['sxswi', 'place', 'consider', 'rude', 'text', 'tweet', 'look', 'phone', 'ipad', 'meal', 'conversation', 'sxsw']"
332,"['long', 'line', 'apple', 'pop', 'store', 'ipad', 'great', 'marketing', 'apple', 'sxsw']"
6903,"['mention', 'launching', 'product', 'sxsw', 'plenty', 'else', 'join', 'h4ckers', 'amp', '80', 'dancing', 'link']"
8088,"['google', 'lose', 'way', 'care', 'much', 'business', 'user', 'mention', 'psych', 'sxsw']"
6684,"['mention', 'stand', 'top', 'step', 'right', 'side', 'come', 'onto', 'patio', 'come', 'say', 'quot', 'android', 'quot', 'teamandroid', 'sxsw']"
6501,"['mention', 'mention', 'beyond', 'border', 'link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']"
2460,"['ipad', 'rival', 'stack', 'link', 'bnet', 'biz', 'ipad2', 'apple', 'sxsw', 'ipad', 'tablet', 'xoom', 'tech', 'laptop', 'pic', 'sale']"
1775,"['google', '1986', 'theme', 'party', 'sxsw', 'mention', 'maggie', 'mae', 'link']"
6228,"['mention', 'keep', 'new', 'japan', 'quake', 'iphone', 'sxsw', 'nhk', 'world', 'live', 'link']"
7467,"['mention', 'probably', 'even', 'way', 'back', 'since', 'apple', 'open', 'temp', 'extra', 'store', 'sxsw']"
2687,"['google', 'map', 'app', 'save', 'life', 'regular', 'basis', 'mention', 'map', '150', 'million', 'user', 'user', 'mobile', 'sxsw']"
8308,"['talk', 'try', 'steal', 'show', 'mention', 'apple', 'pop', 'store', 'popping', 'austin', 'sxsw', 'link', 'sxsw', 'apple', 'ipad2']"
8114,"['touchingstories', 'give', 'background', 'start', 'great', 'hear', 'yesterday', 'presos', 'uncertainty', 'ipad', 'tablet', 'sxsw']"
6023,"['mention', 'hmm', 'sxsw', 'com', 'interactive', 'live', 'stream', 'ipad', 'mobile', 'compatible', 'maybe', 'next', 'year', 'sxsw']"
6977,"['mention', 'write', 'gwt', 'new', 'blogger', 'interface', 'show', 'week', 'sxsw', 'link']"
7350,"['saw', 'company', 'today', 'ready', 'launch', 'sound', 'lot', 'like', 'google', 'circle', 'actual', 'personal', 'privacy', 'www', 'mycube', 'com', 'sxsw']"
7696,"['thanks', 'girl', 'mention', 'congrats', 'mention', 'win', 'last', 'mention', 'ipad', 'case', 'boyfriend', 'sxsw', 'cbatsxsw']"
7869,"['iphone', 'gps', 'mess', 'think', 'yonkers', 'almost', 'good', 'sxsw', 'link']"
7137,"['sxsw', 'rumor', 'mill', 'ipad', 'camera', 'slightly', 'thinner', 'rare', 'earths', 'case', 'quot', 'different', 'quot', 'still', 'smudgy', 'screen']"
7520,"['protip', 'sxsw', 'kill', 'iphone', 'ipad', 'task', 'save', 'battery']"
5463,"['mention', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'ipad2', 'ground']"
174,"['go', 'sxswi', 'lousy', 'ipad', 'sxsw', 'link']"
6811,"['mention', 'tomorrow', 'panel', 'cs', 'feature', 'folk', 'opera', 'chrome', 'mozilla', 'amp', 'w3c', 'apple', 'downstairs', 'sell', 'ipads', 'sxsw']"
4616,"['interest', 'mention', 'mention', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
3322,"['gonna', 'get', 'ipad2', 'apple', 'store', 'today', 'bet', 'que', 'get', 'big', 'sxsw', 'ipad2', 'bet', 'mention']"
5800,"['mention', 'google', 'quot', 'preference', 'quot', 'view', 'edit', 'google', 'think', 'like', 'seenocreepy', 'sxsw']"
3373,"['homeless', 'guy', 'outside', 'pop', 'sxsw', 'apple', 'store', 'hold', 'sign', 'quot', 'save', 'ipad', 'quot', 'ask', 'photo']"
3312,"['good', 'design', 'mean', 'get', 'simple', 'mention', 'talk', 'text', 'way', 'impact', 'healthcare', 'africa', 'forget', 'iphone', 'amhealth', 'sxsw']"
5982,"['mention', 'hear', 'google', 'may', 'launch', 'social', 'network', 'event', 'tonight', 'sxsw']"
6218,"['mention', 'saw', 'someone', 'take', 'picture', 'ipad', 'first', 'time', 'look', 'ridiculous', 'expect', 'sxsw', 'sighting']"
7828,"['free', 'brat', 'amp', 'cheesesteaks', 'ipad', 'giveaway', 'squarespace', 'sxsw', 'much', 'little', 'time', 'stomach', 'space', 'link']"
6681,"['mention', 'spend', 'aftrnoon', 'frozen', 'lake', 'photograph', 'brother', 'scott', 'amp', 'mention', 'team', 'catch', 'sxsw', 'th', 'weeknd', 'link']"
4680,"['30mio', 'downloads', 'angrybirds', 'android', 'sxsw', 'nokiaconnects']"
3404,"['mention', 'haha', 'iphone', 'sxsw']"
19,"['must', 'sxsw', 'app', 'malbonster', 'lovely', 'review', 'forbes', 'sxsw', 'ipad', 'app', 'holler', 'gram', 'http', 'g4gzypv']"
3692,"['omg', 'line', 'ipad2', 'austins', 'apple', 'store', 'long', 'alot', 'sxsw', 'badge', 'link']"
7670,"['awesome', 'presentation', 'digital', 'magazine', 'link', 'touchingstories', 'sxsw', 'gsdm']"
4097,"['google', 'map', 'mobile', 'demonstration', 'rock', 'world', 'sxsw', 'uosxsw', 'marissamayer']"
3629,"['mention', 'find', 'iphone', 'charger', 'sxsw', 'something', 'go', 'wrong']"
7907,"['groupon', 'darling', 'child', 'sxsw', 'google', 'facebook', 'loopt', 'scvngr', 'want', 'piece', 'link', 'imitation', 'still', 'flattery']"
2175,"['heywire', 'launch', 'group', 'chat', 'facebook', 'google', 'twitter', 'sxsw', 'link']"
1357,"['hey', 'sxsw', 'er', 'mention', 'mention', 'last', 'day', 'get', 'austin', 'iphone', 'app', 'free', 'link', 'travel']"
5003,"['lack', 'collaboration', 'amp', 'opportunism', 'mention', 'latin', 'america', 'produce', 'next', 'mention', 'mention', 'latism', 'latam', 'sxsw']"
6056,"['mention', 'hope', 'everyone', 'rsvp', 'temporary', 'downtown', 'austin', 'apple', 'store', 'sxsw']"
8637,"['new', 'mike', 'tyson', 'game', 'come', 'iphone', 'link', 'iphone', 'sxsw', 'videogames', 'tyson', 'art', 'cartoon']"
5671,"['mention', 'deviantart', 'buy', 'ipad', 'austin', 'test', 'muro', 'draw', 'super', 'fast', 'deviantart', 'sxsw', 'htt', 'cont', 'link']"
3113,"['see', 'new', 'texas', 'observer', 'ipad', 'app', 'sxswi', 'sheraton', 'sxsw']"
183,"['like', '10pm', 'night', 'line', 'around', 'block', 'popup', 'apple', 'store', 'sell', 'ipad2s', 'sxsw']"
7802,"['per', 'rumor', 'google', 'may', 'preview', 'big', 'social', 'strategy', '80', 'theme', 'costume', 'party', 'sxsw', 'yep', 'http', 'link']"
7900,"['apple', 'put', 'popup', 'store', 'sxsw', 'hawk', 'ipad', 'think', 'sell', 'one', 'two', 'link']"
